html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/16741,,Kishiwada Medical Association*en,active,nonprofit,,Kishiwada Medical Association*en;一般社団法人岸和田市医師会*ja,,http://www.kishiwada-med.jp,,kishiwada-med.jp,,,,,,,,,,Kishiwada,Japan,1859383
https://github.com/ror-community/ror-updates/issues/16741,,The Mining and Materials Processing Institute of Japan*en,active,nonprofit,Mining and Materials Processing Institute of Japan*en,The Mining and Materials Processing Institute of Japan*en;一般社団法人資源・素材学会*ja,,https://www.mmij.or.jp,,mmij.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Global Guardian Trust*en,active,nonprofit,,Global Guardian Trust*en;一般社団法人自然資源保全協会*ja,,http://ggt.or.jp,,ggt.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,"The Society of Fiber Science and Technology, Japan*en",active,nonprofit,"Society of Fiber Science and Technology, Japan*en","The Society of Fiber Science and Technology, Japan*en;一般社団法人繊維学会*ja",,https://www.fiber.or.jp,,fiber.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Association of Kidney Disease Patients*en,active,nonprofit,,Japan Association of Kidney Disease Patients*en;一般社団法人全国腎臓病協議会*ja,,https://www.zjk.or.jp,,zjk.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Ice Cream Association*en,active,nonprofit,,Japan Ice Cream Association*en;一般社団法人日本アイスクリーム協会*ja,,https://www.icecream.or.jp,,icecream.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Industrial Association of Gas and Kerosene Appliances*en,active,nonprofit,,Japan Industrial Association of Gas and Kerosene Appliances*en;一般社団法人日本ガス石油機器工業会*ja,,https://www.jgka.or.jp,,jgka.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Valve Manufacturers' Association*en,active,nonprofit,,Japan Valve Manufacturers' Association*en;一般社団法人日本バルブ工業会*ja,,https://j-valve.or.jp,,j-valve.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Building Owners and Managers Association*en,active,nonprofit,,Japan Building Owners and Managers Association*en;一般社団法人日本ビルヂング協会連合会*ja,,https://www.jboma.or.jp,,jboma.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Fluid Power Association*en,active,nonprofit,,Japan Fluid Power Association*en;一般社団法人日本フルードパワー工業会*ja,,http://www.jfpa.biz,,jfpa.biz,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Industrial Training Association*en,active,nonprofit,,Japan Industrial Training Association*en;一般社団法人日本産業訓練協会*ja,,https://sankun.jp,,sankun.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Electric Measuring Instruments Manufacturers' Association*en,active,nonprofit,,Japan Electric Measuring Instruments Manufacturers' Association*en;一般社団法人日本電気計測器工業会*ja,,https://www.jemima.or.jp,,jemima.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Rural Culture Association Japan*en,active,nonprofit,,Rural Culture Association Japan*en;一般社団法人農山漁村文化協会*ja,,https://www.ruralnet.or.jp,,ruralnet.or.jp,,,,,,,,,,Toda,Japan,1907301
https://github.com/ror-community/ror-updates/issues/16741,,Takarazuka Golf Club*en,active,nonprofit,,Takarazuka Golf Club*en;一般社団法人宝塚ゴルフ倶楽部*ja,,https://www.takarazuka-gc.or.jp,,takarazuka-gc.or.jp,,,,,,,,,,Takarazuka,Japan,1851012
https://github.com/ror-community/ror-updates/issues/16741,,Astellas Foundation for Research on Metabolic Disorders*en,active,nonprofit,,Astellas Foundation for Research on Metabolic Disorders*en;公益財団法人アステラス病態代謝研究会*ja,,https://www.astellas-foundation.or.jp,,astellas-foundation.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Association for Toyonaka Multicultural Symbiosis*en,active,nonprofit,,Association for Toyonaka Multicultural Symbiosis*en;公益財団法人とよなか国際交流協会*ja,,https://a-atoms.info,,a-atoms.info,,,,,,,,,,Toyonaka,Japan,1849837
https://github.com/ror-community/ror-updates/issues/16741,,Plan International Japan*en,active,nonprofit,,Plan International Japan*en;公益財団法人プラン・インターナショナル・ジャパン*ja,,https://www.plan-international.jp,,plan-international.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,ITO Foundation for International Education Exchange*en,active,nonprofit,,ITO Foundation for International Education Exchange*en;公益財団法人伊藤国際教育交流財団*ja,,https://www.itofound.or.jp,,itofound.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,"Sendai Tourism, Convention and International Association*en",active,nonprofit,,"Sendai Tourism, Convention and International Association*en;公益財団法人仙台観光国際協会*ja",,https://www.sentia-sendai.jp,,sentia-sendai.jp,,,,,,,,,,Sendai,Japan,2111149
https://github.com/ror-community/ror-updates/issues/16741,,Toray Science Foundation*en,active,nonprofit,,Toray Science Foundation*en;公益財団法人東レ科学振興会*ja,,https://www.toray-sf.or.jp,,toray-sf.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Tokyo Philharmonic Orchestra*en,active,nonprofit,,Tokyo Philharmonic Orchestra*en;公益財団法人東京フィルハーモニー交響楽団*ja,,https://www.tpo.or.jp,,tpo.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Tariff Association*en,active,nonprofit,,Japan Tariff Association*en;公益財団法人日本関税協会*ja,,https://www.kanzei.or.jp,,kanzei.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Nomura Foundation*en,active,nonprofit,,Nomura Foundation*en;公益財団法人野村財団*ja,,https://www.nomurafoundation.or.jp,,nomurafoundation.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Kamakura City Medical Association*en,active,nonprofit,,Kamakura City Medical Association*en;公益社団法人鎌倉市医師会*ja,,https://kmed.jp,,kmed.jp,,,,,,,,,,Kamakura,Japan,1860672
https://github.com/ror-community/ror-updates/issues/16741,,Ecological Life and Culture Organization*en,active,nonprofit,,Ecological Life and Culture Organization*en;公益社団法人環境生活文化機構*ja,,https://www.elco.or.jp,,elco.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Muroran Medical Association*en,active,nonprofit,,Muroran Medical Association*en;公益社団法人室蘭市医師会*ja,,https://muro-med.jp,,muro-med.jp,,,,,,,,,,Muroran,Japan,2129101
https://github.com/ror-community/ror-updates/issues/16741,,Japan Institute of Business Law*en,active,nonprofit,,Japan Institute of Business Law*en;公益社団法人商事法務研究会*ja,,https://www.shojihomu.or.jp,,shojihomu.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,National Federation of Real Estate Transaction Associations*en,active,nonprofit,,National Federation of Real Estate Transaction Associations*en;公益社団法人全国宅地建物取引業協会連合会*ja,,https://www.zentaku.or.jp,,zentaku.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Trucking Association*en,active,nonprofit,,Japan Trucking Association*en;公益社団法人全日本トラック協会*ja,,https://jta.or.jp,,jta.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Nature Conservation Society of Osaka*en,active,nonprofit,,Nature Conservation Society of Osaka*en;公益社団法人大阪自然環境保全協会*ja,,https://www.nature.or.jp,,nature.or.jp,,,,,,,,,,Osaka,Japan,1853909
https://github.com/ror-community/ror-updates/issues/16741,,Higashi Mikawa Regional Research Center*en,active,nonprofit,,Higashi Mikawa Regional Research Center*en;公益社団法人東三河地域研究センター*ja,,https://www.hrrc.jp,,hrrc.jp,,,,,,,,,,Toyohashi,Japan,1849846
https://github.com/ror-community/ror-updates/issues/16741,,Japan Ostomy Association*en,active,nonprofit,,Japan Ostomy Association*en;公益社団法人日本オストミー協会*ja,,https://joa-net.org,,joa-net.org,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Canoe Federation*en,active,nonprofit,,Japan Canoe Federation*en;公益社団法人日本カヌー連盟*ja,,https://www.canoe.or.jp,,canoe.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Pyrotechnics Association*en,active,nonprofit,,Japan Pyrotechnics Association*en;公益社団法人日本煙火協会*ja,,https://www.hanabi-jpa.jp,,hanabi-jpa.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japan Association of Certified Care Workers*en,active,nonprofit,Japan Association of Certified Care Workers*en,The Japan Association of Certified Care Workers*en;公益社団法人日本介護福祉士会*ja,,https://www.jaccw.or.jp,,jaccw.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japanese Society of Microscopy*en,active,nonprofit,Japanese Society of Microscopy*en,The Japanese Society of Microscopy*en;公益社団法人日本顕微鏡学会*ja,,https://microscopy.or.jp,,microscopy.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japanese Association of Certified Orthoptists*en,active,nonprofit,,Japanese Association of Certified Orthoptists*en;公益社団法人日本視能訓練士協会*ja,,https://www.jaco.or.jp,,jaco.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Animal Welfare Society*en,active,nonprofit,,Japan Animal Welfare Society*en;公益社団法人日本動物福祉協会*ja,,https://www.jaws.or.jp,,jaws.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Agricultural Corporations Association*en,active,nonprofit,,Japan Agricultural Corporations Association*en;公益社団法人日本農業法人協会*ja,,https://hojin.or.jp,,hojin.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Spectroscopical Society of Japan*en,active,nonprofit,Spectroscopical Society of Japan*en,The Spectroscopical Society of Japan*en;公益社団法人日本分光学会*ja,,https://www.bunkou.or.jp,,bunkou.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,THE Japan WRITERS' Association*en,active,nonprofit,Japan WRITERS' Association*en,THE Japan WRITERS' Association*en;公益社団法人日本文藝家協会*ja,,https://www.bungeika.or.jp,,bungeika.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Hyogo Industrial Association*en,active,nonprofit,Hyogo Industrial Association*en,The Hyogo Industrial Association*en;公益社団法人兵庫工業会*ja,,https://www.hyogo-ia.or.jp,,hyogo-ia.or.jp,,,,,,,,,,Kobe,Japan,1859171
https://github.com/ror-community/ror-updates/issues/16741,,"The Society of Synthetic Organic Chemistry, Japan*en",active,nonprofit,"Society of Synthetic Organic Chemistry, Japan*en","The Society of Synthetic Organic Chemistry, Japan*en;公益社団法人有機合成化学協会*ja",,https://www.ssocj.jp,,ssocj.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Volcanological Society of Japan*en,active,nonprofit,Volcanological Society of Japan*en,The Volcanological Society of Japan*en;特定非営利活動法人日本火山学会*ja,,https://kazan.or.jp,,kazan.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Utsunomiya City Institute of Public Health and Environmental Science*en,active,government,,宇都宮市衛生環境試験所*ja;Utsunomiya City Institute of Public Health and Environmental Science*en,,https://www.city.utsunomiya.lg.jp/kurashi/eisei/shikenjo/index.html,,,,,,,,,,,,Utsunomiya,Japan,1849053
https://github.com/ror-community/ror-updates/issues/16741,,Administrative Agency for Osaka City Museums*en,active,government,,Administrative Agency for Osaka City Museums*en;地方独立行政法人大阪市博物館機構*ja,,https://ocm.osaka,,ocm.osaka,,,,,,,,,,Osaka,Japan,1853909
https://github.com/ror-community/ror-updates/issues/16741,,Shimane Prefectural Nuclear Power Environmental Center*en,active,government,,Shimane Prefectural Nuclear Power Environmental Center*en;島根県原子力環境センター*ja,,https://www.pref.shimane.lg.jp/infra/kankyo/kankyo/houshanou,,,,,,,,,,,,Matsue,Japan,1857550
https://github.com/ror-community/ror-updates/issues/16741,,Chinzei Gakuin University*en,active,education,,Chinzei Gakuin University*en;鎮西学院大学*ja,,https://www.wesleyan.ac.jp,,wesleyan.ac.jp,,,,,,,,,,Isahaya,Japan,1861464
https://github.com/ror-community/ror-updates/issues/16741,,FA Foundation*en,active,nonprofit,,FA Foundation*en;一般財団法人FA財団*ja,,http://www.faf.or.jp,,faf.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Advanced Cogeneration and Energy Utilization Center JAPAN*en,active,nonprofit,,Advanced Cogeneration and Energy Utilization Center JAPAN*en;一般財団法人コージェネレーション・エネルギー高度利用センター*ja,,https://www.ace.or.jp,,ace.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Institute for the Fashion Industries*en,active,nonprofit,,Institute for the Fashion Industries*en;一般財団法人ファッション産業人材育成機構*ja,,https://www.ifi.or.jp,,ifi.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japan Cotton & Staple Fiber Fabric Inspecting Institute Foundation*en,active,nonprofit,Japan Cotton & Staple Fiber Fabric Inspecting Institute Foundation*en,The Japan Cotton & Staple Fiber Fabric Inspecting Institute Foundation*en;一般財団法人メンケン品質検査協会*ja,,https://menken.jp,,menken.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Yu-cho Foundation*en,active,nonprofit,,Yu-cho Foundation*en;一般財団法人ゆうちょ財団*ja,,https://www.yu-cho-f.jp,,yu-cho-f.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Sewerage Business Management Centre*en,active,nonprofit,,Sewerage Business Management Centre*en;一般財団法人下水道事業支援センター*ja,,https://www.sbmc.or.jp,,sbmc.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,"The Maritime Human Resource Institute, Japan*en",active,nonprofit,"Maritime Human Resource Institute, Japan*en","The Maritime Human Resource Institute, Japan*en;一般財団法人海技振興センター*ja",,https://mhrij.or.jp,,mhrij.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Kyoto Youth Hostel Association*en,active,nonprofit,,Kyoto Youth Hostel Association*en;一般財団法人京都ユースホステル協会*ja,,http://www.yh-kyoto.or.jp,,yh-kyoto.or.jp,,,,,,,,,,Kyoto,Japan,1857910
https://github.com/ror-community/ror-updates/issues/16741,,Construction Industry Information Center*en,active,nonprofit,,Construction Industry Information Center*en;一般財団法人建設業情報管理センター*ja,,https://www.ciic.or.jp,,ciic.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,General Incorporated Foundation For International Education*en,active,nonprofit,,General Incorporated Foundation For International Education*en;一般財団法人国際教育協会*ja,,https://www.fie.or.jp,,fie.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Miyake Medical Institute Group*en,active,healthcare,,Miyake Medical Institute Group*en;一般財団法人三宅医学研究所*ja,,https://www.miyake.or.jp,,miyake.or.jp,,,,,,,,,,Takamatsu,Japan,1851100
https://github.com/ror-community/ror-updates/issues/16741,,Morinaga Angel Foundation*en,active,nonprofit,,Morinaga Angel Foundation*en;一般財団法人森永エンゼル財団*ja,,https://angel-zaidan.org,,angel-zaidan.org,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Local Government Employee Safety and Health Association*en,active,nonprofit,,Japan Local Government Employee Safety and Health Association*en;一般財団法人地方公務員安全衛生推進協会*ja,,https://www.jalsha.or.jp,,jalsha.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Institute for Future Urban Development*en,active,nonprofit,,Institute for Future Urban Development*en;一般財団法人都市みらい推進機構*ja,,https://www.toshimirai.jp,,toshimirai.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan-Korea Industrial Technology Co-Operation Foundation*en,active,nonprofit,,Japan-Korea Industrial Technology Co-Operation Foundation*en;一般財団法人日韓産業技術協力財団*ja,,http://www.jkf.or.jp,,jkf.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Bearing Inspection Institute*en,active,nonprofit,,Japan Bearing Inspection Institute*en;一般財団法人日本軸受検査協会*ja,,https://jbi.or.jp,,jbi.or.jp,,,,,,,,,,Sakai,Japan,1853195
https://github.com/ror-community/ror-updates/issues/16741,,Japan Heating Appliances Inspection Association*en,active,nonprofit,,Japan Heating Appliances Inspection Association*en;一般財団法人日本燃焼機器検査協会*ja,,http://www.jhia.or.jp,,jhia.or.jp,,,,,,,,,,Kamakura,Japan,1860672
https://github.com/ror-community/ror-updates/issues/16741,,Japan Fire and Disaster Prevention Association*en,active,nonprofit,,Japan Fire and Disaster Prevention Association*en;一般財団法人日本防火・防災協会*ja,,http://www.n-bouka.or.jp,,n-bouka.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Hokkaido Heart Association*en,active,nonprofit,,Hokkaido Heart Association*en;一般財団法人北海道心臓協会*ja,,http://www.aurora-net.or.jp/life/heart,,,,,,,,,,,,Sapporo,Japan,2128295
https://github.com/ror-community/ror-updates/issues/16741,,Association of Media in Digital*en,active,nonprofit,,Association of Media in Digital*en;一般社団法人デジタルメディア協会*ja,,https://www.amd.or.jp,,amd.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Prefabricated Construction Suppliers and Manufacturers Association*en,active,nonprofit,,Japan Prefabricated Construction Suppliers and Manufacturers Association*en;一般社団法人プレハブ建築協会*ja,,https://www.purekyo.or.jp,,purekyo.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Itami Medical Association*en,active,nonprofit,,Itami Medical Association*en;一般社団法人伊丹市医師会*ja,,https://www.itami-med.or.jp,,itami-med.or.jp,,,,,,,,,,Itami,Japan,1861310
https://github.com/ror-community/ror-updates/issues/16741,,The Japan Reinforced Plastics Society*en,active,nonprofit,Japan Reinforced Plastics Society*en,The Japan Reinforced Plastics Society*en;一般社団法人強化プラスチック協会*ja,,https://jrps.or.jp,,jrps.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Council for Nuclear Fuel Cycle*en,active,nonprofit,,Council for Nuclear Fuel Cycle*en;一般社団法人原子燃料政策研究会*ja,,,,,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Society For Practical Technology Education*en,active,nonprofit,Society For Practical Technology Education*en,The Society For Practical Technology Education*en;一般社団法人実践教育訓練研究協会*ja,,http://www.jissen.or.jp,,jissen.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Setagaya Medical Association*en,active,nonprofit,Setagaya Medical Association*en,The Setagaya Medical Association*en;一般社団法人世田谷区医師会*ja,,http://www.setagaya-med.or.jp,,setagaya-med.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Organization for the Promotion of Responsible Tuna Fisheries*en,active,nonprofit,,Organization for the Promotion of Responsible Tuna Fisheries*en;一般社団法人責任あるまぐろ漁業推進機構*ja,,https://www.oprt.or.jp,,oprt.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Chiyoda Medical Association*en,active,nonprofit,,Chiyoda Medical Association*en;一般社団法人千代田区医師会*ja,,https://www.chiyoda-med.or.jp,,chiyoda-med.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Association of national social insurance society*en,active,nonprofit,,Association of national social insurance society*en;一般社団法人全国社会保険協会連合会*ja,,https://www.zensharen.jp,,zensharen.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,DAS Designers Association*en,active,nonprofit,,DAS Designers Association*en;一般社団法人総合デザイナー協会*ja,,https://das.or.jp,,das.or.jp,,,,,,,,,,Osaka,Japan,1853909
https://github.com/ror-community/ror-updates/issues/16741,,Osaka Institute of Local Governments*en,active,nonprofit,,Osaka Institute of Local Governments*en;一般社団法人大阪自治体問題研究所*ja,,http://www.oskjichi.or.jp,,oskjichi.or.jp,,,,,,,,,,Osaka,Japan,1853909
https://github.com/ror-community/ror-updates/issues/16741,,Planning Consultants Association of Japan*en,active,nonprofit,,Planning Consultants Association of Japan*en;一般社団法人都市計画コンサルタント協会*ja,,https://www.toshicon.or.jp,,toshicon.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Naka Medical Association*en,active,nonprofit,,Naka Medical Association*en;一般社団法人那珂医師会*ja,,,,,,,,,,,,,,Naka,Japan,2111749
https://github.com/ror-community/ror-updates/issues/16741,,Japan Audio Society*en,active,nonprofit,,Japan Audio Society*en;一般社団法人日本オーディオ協会*ja,,https://www.jas-audio.or.jp,,jas-audio.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japan Singapore Association*en,active,nonprofit,Japan Singapore Association*en,The Japan Singapore Association*en;一般社団法人日本シンガポール協会*ja,,http://www.singaaso.or.jp,,singaaso.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Dust Control Association*en,active,nonprofit,,Japan Dust Control Association*en;一般社団法人日本ダストコントロール協会*ja,,https://www.dust-control.or.jp,,dust-control.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Foodservice Association*en,active,nonprofit,,Japan Foodservice Association*en;一般社団法人日本フードサービス協会*ja,,https://www.jfnet.or.jp,,jfnet.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Bekko Association*en,active,nonprofit,,Japan Bekko Association*en;一般社団法人日本べっ甲協会*ja,,http://www.bekko.or.jp,,bekko.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Fruit Tree Seedling & Clonal Association*en,active,nonprofit,,Japan Fruit Tree Seedling & Clonal Association*en;一般社団法人日本果樹種苗協会*ja,,http://www.kasyukyo.or.jp,,kasyukyo.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Machine Tool Builders' Association*en,active,nonprofit,,Japan Machine Tool Builders' Association*en;一般社団法人日本工作機械工業会*ja,,https://www.jmtba.or.jp,,jmtba.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japanese Society of Sericultural Science*en,active,nonprofit,Japanese Society of Sericultural Science*en,The Japanese Society of Sericultural Science*en;一般社団法人日本蚕糸学会*ja,,http://www.jsss.or.jp,,jsss.or.jp,,,,,,,,,,Tsukuba,Japan,2110681
https://github.com/ror-community/ror-updates/issues/16741,,Japan Greenhouse Horticulture Association*en,active,nonprofit,,Japan Greenhouse Horticulture Association*en;一般社団法人日本施設園芸協会*ja,,https://jgha.com,,jgha.com,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Pharmaceutical Traders' Association*en,active,nonprofit,,Japan Pharmaceutical Traders' Association*en;一般社団法人日本薬業貿易協会*ja,,https://www.japta.or.jp,,japta.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,"Japan Galvanizers Association, Inc.*en",active,nonprofit,,"Japan Galvanizers Association, Inc.*en;一般社団法人日本溶融亜鉛鍍金協会*ja",,https://www.aen-mekki.or.jp,,aen-mekki.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japan Society of Fluid Mechanics*en,active,nonprofit,Japan Society of Fluid Mechanics*en,The Japan Society of Fluid Mechanics*en;一般社団法人日本流体力学会*ja,,https://www.nagare.or.jp,,nagare.or.jp,,,,,,,,,,Osaka,Japan,1853909
https://github.com/ror-community/ror-updates/issues/16741,,Hokkaido Town Planning Association*en,active,nonprofit,,Hokkaido Town Planning Association*en;一般社団法人北海道まちづくり協議会*ja,,https://kitamachi.org,,kitamachi.org,,,,,,,,,,Sapporo,Japan,2128295
https://github.com/ror-community/ror-updates/issues/16741,,JAL Foundation*en,active,nonprofit,,JAL Foundation*en;公益財団法人JAL財団*ja,,https://www.jal-foundation.or.jp,,jal-foundation.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,KDDI Foundation*en,active,nonprofit,,KDDI Foundation*en;公益財団法人KDDI財団*ja,,https://www.kddi-foundation.or.jp,,kddi-foundation.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Kampo Foundation*en,active,nonprofit,,Kampo Foundation*en;公益財団法人かんぽ財団*ja,,https://www.kampozaidan.or.jp,,kampozaidan.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Normalization Housing Foundation*en,active,nonprofit,,Normalization Housing Foundation*en;公益財団法人ノーマライゼーション住宅財団*ja,,https://normalize.or.jp,,normalize.or.jp,,,,,,,,,,Sapporo,Japan,2128295
https://github.com/ror-community/ror-updates/issues/16741,,Condominium Management Center*en,active,nonprofit,,Condominium Management Center*en;公益財団法人マンション管理センター*ja,,https://www.mankan.or.jp,,mankan.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Univers Foundation*en,active,nonprofit,Univers Foundation*en,The Univers Foundation*en;公益財団法人ユニベール財団*ja,,https://www.univers.or.jp,,univers.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Yokohama Arts Foundation*en,active,nonprofit,,Yokohama Arts Foundation*en;公益財団法人横浜市芸術文化振興財団*ja,,https://p.yafjp.org,,p.yafjp.org,,,,,,,,,,Yokohama,Japan,1848354
