html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID
,https://ror.org/03jgr6c36,"Nichiban Co., Ltd. (Japan)",active,company,Nichiban,"Nichiban Co., Ltd.;Nichiban Co., Ltd. (Japan);ニチバン株式会社*ja",,https://www.nichiban.com,,nichiban.com,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200120287572
,https://ror.org/02htkj088,Nichiha Corporation (Japan),active,company,Nichiha,Nichiha Corporation;Nichiha Corporation (Japan);ニチハ株式会社*ja,,https://www.nichiha.co.jp,,nichiha.co.jp,,,,,,,,,,Tsu,Japan,1849796,NID201200799340215
,https://ror.org/05cqez372,"Nichimo Co., Ltd. (Japan)",active,company,Nichimo,"Nichimo Co., Ltd.;Nichimo Co., Ltd. (Japan);ニチモウ株式会社*ja",,https://www.nichimo.co.jp,,nichimo.co.jp,,,,,,,,,,Monbetsu Shi,Japan,7429515,NID201200710139786
,https://ror.org/00sp8b424,"Nichireki Co., Ltd. (Japan)",active,company,Nichireki,"Nichireki Co., Ltd.;Nichireki Co., Ltd. (Japan);ニチレキ株式会社*ja",,https://www.nichireki.co.jp,,nichireki.co.jp,,,,,,,,,,Saga,Japan,1853303,NID201200446042718
,https://ror.org/035649778,Nipro Corporation (Japan),active,company,,Nipro Corporation;Nipro Corporation (Japan);ニプロ株式会社*ja,,https://nipro-group.com,,nipro-group.com,,,,,,,,,,Sayama,Japan,1907146,NID201200765720210
,https://ror.org/03sb4qt42,Nuvoton Technology Corporation Japan (Japan),active,company,,Nuvoton Technology Corporation Japan;Nuvoton Technology Corporation Japan (Japan);ヌヴォトンテクノロジージャパン株式会社*ja,,https://www.nuvoton.co.jp,,nuvoton.co.jp,,,,,,,,,,Nagaokakyō Shi,Japan,1856196,NID201200349070968
,https://ror.org/03g60jd34,Nature Technology Inc. (Japan),active,company,Nature Technology,Nature Technology Inc.;Nature Technology Inc. (Japan);ネイチャーテクノロジー株式会社*ja,,http://en.naturetech-db.jp,,en.naturetech-db.jp,,,,,,,,,,Iwamizawa,Japan,2129870,NID201200883116704
,https://ror.org/03j1bmt43,Neochemir Inc. (Japan),active,company,Neochemir,Neochemir Inc.;Neochemir Inc. (Japan);ネオケミア株式会社*ja,,http://www.neochem.net,,neochem.net,,,,,,,,,,Chuo-ku,Japan,7371146,NID201200213142889
,https://ror.org/012qfkf18,Nextware Ltd. (Japan),active,company,Nextware,Nextware Ltd.;Nextware Ltd. (Japan);ネクストウェア株式会社*ja,,https://nextwareinc.com,,nextwareinc.com,,,,,,,,,,Chūō Ku,Japan,7391689,NID201200750782964
,https://ror.org/04vjy4117,"NET ONE SYSTEMS Co., Ltd. (Japan)",active,company,NET ONE SYSTEMS,"NET ONE SYSTEMS Co., Ltd.;NET ONE SYSTEMS Co., Ltd. (Japan);ネットワンシステムズ株式会社*ja",,https://www.netone.co.jp,,netone.co.jp,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200814574649
,https://ror.org/029f97665,"Netplus Co., Ltd. (Japan)",active,company,Netplus,"Netplus Co., Ltd.;Netplus Co., Ltd. (Japan);ネプラス株式会社*ja",,https://www.netplus.jp,,netplus.jp,,,,,,,,,,Inzai,Japan,6822179,NID201200243823563
,https://ror.org/009vfy352,Nepon Inc. (Japan),active,company,,Nepon Inc.;Nepon Inc. (Japan);ネポン株式会社*ja,,https://www.nepon.co.jp,,nepon.co.jp,,,,,,,,,,Atsugi,Japan,1847963,NID201200035372561
,https://ror.org/05gzvb546,Novo Nordisk Pharma Ltd. (Japan),active,company,Novo Nordisk Pharma,Novo Nordisk Pharma Ltd.;Novo Nordisk Pharma Ltd. (Japan);ノボノルディスクファーマ株式会社*ja,,https://www.novonordisk.co.jp,,novonordisk.co.jp,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200014409323
,https://ror.org/0270r4v93,Parker Netsushori Kogyo K. K. (Japan),active,company,,Parker Netsushori Kogyo K. K.;Parker Netsushori Kogyo K. K. (Japan);パーカー熱処理工業株式会社*ja,,https://www.parker.co.jp,,parker.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200433745321
,https://ror.org/02xtz3a17,Pioneer Corporation (Japan),active,company,Pioneer,Pioneer Corporation;Pioneer Corporation (Japan);パイオニア株式会社*ja,,https://global.pioneer,,global.pioneer,,,,,,,,,,Sumida,Japan,1851451,NID201200504457072
,https://ror.org/03dd07y16,"Pionics Co., Ltd. (Japan)",active,company,Pionics,"Pionics Co., Ltd.;Pionics Co., Ltd. (Japan);パイオニクス株式会社*ja",,https://www.pionics.co.jp,,pionics.co.jp,,,,,,,,,,Nakagyō Ku,Japan,1855912,NID201200158643412
,https://ror.org/0107kew50,"Bycen Co., Ltd. (Japan)",active,company,,"Bycen Co., Ltd.;Bycen Co., Ltd. (Japan);バイセン株式会社*ja",,https://brycen.co.jp,,brycen.co.jp,,,,,,,,,,Chuo-ku,Japan,7371146,NID201200934215790
,https://ror.org/02yknsn66,HI-Mecha Corporation (Japan),active,company,HI-Mecha,HI-Mecha Corporation;HI-Mecha Corporation (Japan);ハイメカ株式会社*ja,,https://www.hi-mecha.co.jp,,hi-mecha.co.jp,,,,,,,,,,Yonezawa,Japan,2110498,NID201200314212700
,https://ror.org/04ycva134,HYMO Corporation (Japan),active,company,,HYMO Corporation;HYMO Corporation (Japan);ハイモ株式会社*ja,,http://www.hymo.co.jp,,hymo.co.jp,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200254259715
,https://ror.org/00x23qc58,Hagoromofoods Corporation (Japan),active,company,Hagoromofoods,Hagoromofoods Corporation;Hagoromofoods Corporation (Japan);はごろもフーズ株式会社*ja,,https://corp.hagoromofoods.co.jp,,corp.hagoromofoods.co.jp,,,,,,,,,,Shimizu,Japan,1852401,NID201200813771489
,https://ror.org/01a1r0164,"Buckman Laboratories, K.K. (Japan)",active,company,Buckman Laboratories,"Buckman Laboratories, K.K.;Buckman Laboratories, K.K. (Japan);バックマンラボラトリーズ株式会社*ja",,https://www.buckman.com,,buckman.com,,,,,,,,,,Chuo City,Japan,13353695,NID201200881243602
,https://ror.org/027mcvp51,Panahome Corporation (Japan),active,company,Panahome,Panahome Corporation;Panahome Corporation (Japan);パナホーム株式会社*ja,,https://homes.panasonic.com,,homes.panasonic.com,,,,,,,,,,Hiratsuka,Japan,1862462,NID201200279407515
,https://ror.org/034cpvv81,Hanamaruki Foods Inc. (Japan),active,company,Hanamaruki Foods,Hanamaruki Foods Inc.;Hanamaruki Foods Inc. (Japan);ハナマルキ株式会社*ja,,https://www.hanamaruki.co.jp,,hanamaruki.co.jp,,,,,,,,,,Ina,Japan,1861641,NID201200079163769
,https://ror.org/01ah4yq58,"Harima Chemicals, Inc. (Japan)",active,company,Harima Chemicals,"Harima Chemicals, Inc.;Harima Chemicals, Inc. (Japan);ハリマ化成株式会社*ja",,https://www.harima.co.jp,,harima.co.jp,,,,,,,,,,Kakogawa,Japan,1860704,NID201200634110364
,https://ror.org/005v7q937,HARU And Partners Inc. (Japan),active,company,HARU And Partners,HARU And Partners Inc.;HARU And Partners Inc. (Japan);ハルアンドパートナーズ株式会社*ja,,http://www.harujapan.com,,harujapan.com,,,,,,,,,,Nishi Ku,Japan,1855254,NID201200798935988
,https://ror.org/026f5t610,"Pulstec Industrial Co., Ltd. (Japan)",active,company,Pulstec Industrial,"Pulstec Industrial Co., Ltd.;Pulstec Industrial Co., Ltd. (Japan);パルステック工業株式会社*ja",,https://www.pulstec.co.jp,,pulstec.co.jp,,,,,,,,,,Hamamatsu,Japan,1863289,NID201200798548180
,https://ror.org/026b4y463,"Bando Chemical Industries, Ltd. (Japan)",active,company,Bando Chemical Industries,"Bando Chemical Industries, Ltd.;Bando Chemical Industries, Ltd. (Japan);バンドー化学株式会社*ja",,https://www.bandogrp.com,,bandogrp.com,,,,,,,,,,Chuo-ku,Japan,7371146,NID201200830002519
,https://ror.org/04ff8ah04,"Via Mechanics, Ltd. (Japan)",active,company,Via Mechanics,"Via Mechanics, Ltd.;Via Mechanics, Ltd. (Japan);ビアメカニクス株式会社*ja",,https://en.viamechanics.com,,en.viamechanics.com,,,,,,,,,,Atsugi,Japan,1847963,NID201200380241356
,https://ror.org/003q2j980,"Biofermin Pharmaceutical Co., Ltd. (Japan)",active,company,Biofermin Pharmaceutical,"Biofermin Pharmaceutical Co., Ltd.;Biofermin Pharmaceutical Co., Ltd. (Japan);ビオフェルミン製薬株式会社*ja",,https://www.biofermin.co.jp,,biofermin.co.jp,,,,,,,,,,Nishi-ku,Japan,9534931,NID201200806114448
,https://ror.org/03q4hyy14,"Higeta Shoyu Co., Ltd. (Japan)",active,company,Higeta Shoyu,"Higeta Shoyu Co., Ltd.;Higeta Shoyu Co., Ltd. (Japan);ヒゲタ醤油株式会社*ja",,https://www.higeta.co.jp,,higeta.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200194002400
,https://ror.org/023ag7630,"Business Science & Technology Co., Ltd. (Japan)",active,company,Business Science & Technology,"Business Science & Technology Co., Ltd.;Business Science & Technology Co., Ltd. (Japan);ビジネスサイエンス&テクノロジー株式会社*ja",,https://bst.co.jp,,bst.co.jp,,,,,,,,,,Toshima,Japan,7475135,NID201200659857550
,https://ror.org/0225af582,"Vinyframe Industry Co., Ltd. (Japan)",active,company,Vinyframe Industry,"Vinyframe Industry Co., Ltd.;Vinyframe Industry Co., Ltd. (Japan);ビニフレーム工業株式会社*ja",,https://www.vinyframe.co.jp,,vinyframe.co.jp,,,,,,,,,,Uozu,Japan,1849237,NID201200332619497
,https://ror.org/04t4rvp17,"Human Metabolome Technologies, Inc. (Japan)",active,company,Human Metabolome Technologies,"Human Metabolome Technologies, Inc.;Human Metabolome Technologies, Inc. (Japan);ヒューマン・メタボローム・テクノロジーズ株式会社*ja",,https://humanmetabolome.com,,humanmetabolome.com,,,,,,,,,,Tsuruoka,Japan,1849563,NID201200816217410
,https://ror.org/007kqa289,Pharmaco-Cell Company Ltd. (Japan),active,company,Pharmaco-Cell Company,Pharmaco-Cell Company Ltd.;Pharmaco-Cell Company Ltd. (Japan);ファーマコセル株式会社*ja,,https://www.pharmacocell.co.jp,,pharmacocell.co.jp,,,,,,,,,,Nagasaki,Japan,1856177,NID201200323351838
,https://ror.org/0365m9151,Fatware Inc. (Japan),active,company,Fatware,Fatware Inc.;Fatware Inc. (Japan);ファットウェア株式会社*ja,,https://www.fatware.jp,,fatware.jp,,,,,,,,,,Kurashiki,Japan,1858311,NID201200028097095
,https://ror.org/021trya33,"Feedone Co., Ltd. (Japan)",active,company,Feedone,"Feedone Co., Ltd.;Feedone Co., Ltd. (Japan);フィード・ワン株式会社*ja",,https://www.feed-one.co.jp,,feed-one.co.jp,,,,,,,,,,Nishi Ku,Japan,1855254,NID201200179416367
,https://ror.org/0012fbh46,"Phoenix Electric Co., Ltd. (Japan)",active,company,Phoenix Electric,"Phoenix Electric Co., Ltd.;Phoenix Electric Co., Ltd. (Japan);フェニックス電機株式会社*ja",,https://www.phoenix-elec.co.jp,,phoenix-elec.co.jp,,,,,,,,,,Himeji,Japan,1862627,NID201200326663455
,https://ror.org/02znhzp31,"Foster Electric Co., Ltd. (Japan)",active,company,Foster Electric,"Foster Electric Co., Ltd.;Foster Electric Co., Ltd. (Japan);フォスター電機株式会社*ja",,https://www.foster-electric.com,,foster-electric.com,,,,,,,,,,Akishima,Japan,6822132,NID201200454080708
,https://ror.org/00s32dt03,"Fukuvi Chemical Industry Co., Ltd. (Japan)",active,company,Fukuvi Chemical Industry,"Fukuvi Chemical Industry Co., Ltd.;Fukuvi Chemical Industry Co., Ltd. (Japan);フクビ化学工業株式会社*ja",,https://www.fukuvi.co.jp,,fukuvi.co.jp,,,,,,,,,,Fukui-shi,Japan,1863985,NID201200978936822
,https://ror.org/028v6t769,"Fujicopian Co., Ltd. (Japan)",active,company,Fujicopian,"Fujicopian Co., Ltd.;Fujicopian Co., Ltd. (Japan);フジコピアン株式会社*ja",,https://www.fujicopian.com,,fujicopian.com,,,,,,,,,,Nishiyodogawa Ku,Japan,7391695,NID201200767456083
,https://ror.org/04g0bs696,"Fujicco Co., Ltd. (Japan)",active,company,Fujicco,"Fujicco Co., Ltd.;Fujicco Co., Ltd. (Japan);フジッコ株式会社*ja",,https://www.fujicco.co.jp,,fujicco.co.jp,,,,,,,,,,Kiyota Ku,Japan,7429537,NID201200402514725
,https://ror.org/04mv19x10,"Fujitec Co., Ltd. (Japan)",active,company,Fujitec,"Fujitec Co., Ltd.;Fujitec Co., Ltd. (Japan);フジテック株式会社*ja",,https://www.fujitec.com,,fujitec.com,,,,,,,,,,Kawaguchi,Japan,1859730,NID201200003860197
,https://ror.org/04q6vss70,Fujipream Corporation (Japan),active,company,Fujipream,Fujipream Corporation;Fujipream Corporation (Japan);フジプレアム株式会社*ja,,https://www.fujipream.co.jp,,fujipream.co.jp,,,,,,,,,,Himeji,Japan,1862627,NID201200096055252
,https://ror.org/05efjaw24,"Fudow Co., Ltd. (Japan)",active,company,,"Fudow Co., Ltd.;Fudow Co., Ltd. (Japan);フドー株式会社*ja",,https://fudow.co.jp,,fudow.co.jp,,,,,,,,,,Inage Ku,Japan,7465516,NID201200790976592
,https://ror.org/02q6etk49,Primix Corporation (Japan),active,company,Primix,Primix Corporation;Primix Corporation (Japan);プライミクス株式会社*ja,,https://www.primix.jp,,primix.jp,,,,,,,,,,Awaji Shi,Japan,7370819,NID201200304864960
,https://ror.org/03cn8tx65,Primedelta (Japan),active,company,,Primedelta;Primedelta (Japan);プライム・デルタ株式会社*ja,,https://primedeltaenterprises.com,,primedeltaenterprises.com,,,,,,,,,,Toshima,Japan,7475135,NID201200243323669
,https://ror.org/05frp6w34,"Plagenom Co., Ltd. (Japan)",active,company,Plagenom,"Plagenom Co., Ltd.;Plagenom Co., Ltd. (Japan);プラゲノム株式会社*ja",,https://www.plagens.com,,plagens.com,,,,,,,,,,Higashiosaka,Japan,1862752,NID201200793213690
,https://ror.org/04vfep237,"Brother Industries, Ltd. (Japan)",active,company,Brother Industries,"Brother Industries, Ltd.;Brother Industries, Ltd. (Japan);ブラザー工業株式会社*ja",,https://global.brother,,global.brother,,,,,,,,,,Mizuho-ku,Japan,1856674,NID201200573440632
,https://ror.org/041x6n622,PLAS-TECH Corporation (Japan),active,company,PLAS-TECH,PLAS-TECH Corporation;PLAS-TECH Corporation (Japan);プラス・テク株式会社*ja,,http://www.plas-tech.co.jp,,plas-tech.co.jp,,,,,,,,,,Ami,Japan,2113115,NID201200685324862
,https://ror.org/02try3c22,"France BED Co., Ltd. (Japan)",active,company,France BED,"France BED Co., Ltd.;France BED Co., Ltd. (Japan);フランスベッド株式会社*ja",,https://www.francebed.co.jp,,francebed.co.jp,,,,,,,,,,Akishima,Japan,6822132,NID201200080852519
,https://ror.org/009w6sr41,"Prima MEAT Packers, Ltd. (Japan)",active,company,Prima MEAT Packers,"Prima MEAT Packers, Ltd.;Prima MEAT Packers, Ltd. (Japan);プリマハム株式会社*ja",,https://www.primaham.co.jp,,primaham.co.jp,,,,,,,,,,Imizu Shi,Japan,1861653,NID201200004394886
,https://ror.org/05f0e8w36,Fluidware Technologies Inc. (Japan),active,company,Fluidware Technologies,Fluidware Technologies Inc.;Fluidware Technologies Inc. (Japan);フルイドウェアテクノロジーズ株式会社*ja,,https://en.fluidtechno.com,,en.fluidtechno.com,,,,,,,,,,Kasukabe,Japan,1859884,NID201200440011044
,https://ror.org/05fj65154,"BULL-DOG Sause Co., Ltd. (Japan)",active,company,BULL-DOG Sause,"BULL-DOG Sause Co., Ltd.;BULL-DOG Sause Co., Ltd. (Japan);ブルドックソース株式会社*ja",,https://www.bulldogsauce-global.com,,bulldogsauce-global.com,,,,,,,,,,Chuo City,Japan,13353695,NID201200601292235
,https://ror.org/03h10bc33,Brainvision Inc. (Japan),active,company,Brainvision,Brainvision Inc.;Brainvision Inc. (Japan);ブレインビジョン株式会社*ja,,https://www.brainvision.co.jp,,brainvision.co.jp,,,,,,,,,,Itabashi,Japan,1861322,NID201200688463601
,https://ror.org/00gxr8f70,"Precision System Science Co., Ltd. (Japan)",active,company,Precision System Science,"Precision System Science Co., Ltd.;Precision System Science Co., Ltd. (Japan);プレシジョン・システム・サイエンス株式会社*ja",,https://www.pss.co.jp,,pss.co.jp,,,,,,,,,,Matsudo,Japan,1857553,NID201200060877211
,https://ror.org/04f9qf507,"Press Kogyo Co., Ltd. (Japan)",active,company,Press Kogyo,"Press Kogyo Co., Ltd.;Press Kogyo Co., Ltd. (Japan);プレス工業株式会社*ja",,https://www.presskogyo.co.jp,,presskogyo.co.jp,,,,,,,,,,Ōta,Japan,8469289,NID201200377738780
,https://ror.org/05kxhrj23,"FLEX Japan Co., Ltd. (Japan)",active,company,FLEX Japan,"FLEX Japan Co., Ltd.;FLEX Japan Co., Ltd. (Japan);フレックスジャパン株式会社*ja",,https://www.flexjapan.co.jp,,flexjapan.co.jp,,,,,,,,,,Shinagawa City,Japan,1852139,NID201200063573138
,https://ror.org/048z1ss82,"Proteo Genesys, Inc. (Japan)",active,company,Proteo Genesys,"Proteo Genesys, Inc.;Proteo Genesys, Inc. (Japan);プロテオジェネシス株式会社*ja",,https://www.proto-g.co.jp,,proto-g.co.jp,,,,,,,,,,Nagahama,Japan,1856243,NID201200723344171
,https://ror.org/01epd8s31,"Peccell Technologies, Inc. (Japan)",active,company,Peccell Technologies,"Peccell Technologies, Inc.;Peccell Technologies, Inc. (Japan);ペクセル・テクノロジーズ株式会社*ja",,http://www.peccell.com,,peccell.com,,,,,,,,,,Asao-ku,Japan,7470887,NID201200682165491
,https://ror.org/00ddq6823,"Bellzsystem, Inc (Japan)",active,company,Bellzsystem,"Bellzsystem, Inc;Bellzsystem, Inc (Japan);ベルズシステム株式会社*ja",,https://www.bell24.co.jp,,bell24.co.jp,,,,,,,,,,Hakata,Japan,7407401,NID201200364823590
,https://ror.org/0437mtn79,Henkel Japan Ltd. (Japan),active,company,Henkel Japan,Henkel Japan Ltd.;Henkel Japan Ltd. (Japan);ヘンケルジャパン株式会社*ja,,,,,,,,,,,,,,Shinagawa City,Japan,1852139,NID201200668915117
,https://ror.org/044zz2h48,"BOSO OIL & FAT Co., Ltd. (Japan)",active,company,BOSO OIL & FAT,"BOSO OIL & FAT Co., Ltd.;BOSO OIL & FAT Co., Ltd. (Japan);ボーソー油脂株式会社*ja",,https://www.boso.co.jp,,boso.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200723221489
,https://ror.org/02anp2j67,Hochiki Corp. (Japan),active,company,Hochiki,Hochiki Corp.;Hochiki Corp. (Japan);ホーチキ株式会社*ja,,https://www.hochiki.co.jp,,hochiki.co.jp,,,,,,,,,,Funabashi,Japan,1863905,NID201200406284161
,https://ror.org/03x858g49,"Hokushin Co., Ltd. (Japan)",active,company,Hokushin,"Hokushin Co., Ltd.;Hokushin Co., Ltd. (Japan);ホクシン株式会社*ja",,https://www.hokushin.com,,hokushin.com,,,,,,,,,,Nishi-ku,Japan,7374296,NID201200681033348
,https://ror.org/01afrmj13,Hosiden Corporation (Japan),active,company,Hosiden,Hosiden Corporation;Hosiden Corporation (Japan);ホシデン株式会社*ja,,https://www.hosiden.co.jp,,hosiden.co.jp,,,,,,,,,,Meguro City,Japan,11790374,NID201200930737278
,https://ror.org/056z3n065,"Bosch Rexroth, Japan (Japan)",active,company,,"Bosch Rexroth, Japan;Bosch Rexroth, Japan (Japan);ボッシュ・レックスロス株式会社*ja",,,,,,,,,,,,,,Tsuzuki Ku,Japan,7470871,NID201200301136981
,https://ror.org/00wrscw66,"Potters-Ballotini Co., Ltd. (Japan)",active,company,Potters-Ballotini,"Potters-Ballotini Co., Ltd.;Potters-Ballotini Co., Ltd. (Japan);ポッターズ・バロティーニ株式会社*ja",,https://www.pqj.co.jp,,pqj.co.jp,,,,,,,,,,Tsukuba,Japan,2110681,NID201200935663934
,https://ror.org/03gc0yr46,"Polyplastics Co., Ltd. (Japan)",active,company,Polyplastics,"Polyplastics Co., Ltd.;Polyplastics Co., Ltd. (Japan);ポリプラスチックス株式会社*ja",,https://www.polyplastics.com,,polyplastics.com,,,,,,,,,,Minato,Japan,13353696,NID201200963359184
,https://ror.org/05mthvt16,"MA-MA-Macaroni Co., Ltd. (Japan)",active,company,MA-MA-Macaroni,"MA-MA-Macaroni Co., Ltd.;MA-MA-Macaroni Co., Ltd. (Japan);マ・マーマカロニ株式会社*ja",,https://ma-ma.co.jp,,ma-ma.co.jp,,,,,,,,,,Utsunomiya,Japan,1849053,NID201200290094790
,https://ror.org/05w09gj68,Marktec Corporation (Japan),active,company,Marktec,Marktec Corporation;Marktec Corporation (Japan);マークテック株式会社*ja,,https://www.markteccorp.com,,markteccorp.com,,,,,,,,,,Ōta,Japan,8469289,NID201200482671288
,https://ror.org/00fshrd58,"Micronix Co., Ltd. (Japan)",active,company,Micronix,"Micronix Co., Ltd.;Micronix Co., Ltd. (Japan);マイクロニクス株式会社*ja",,https://micronix-jp.com,,micronix-jp.com,,,,,,,,,,Tama,Japan,6822129,NID201200684874018
,https://ror.org/03nkvkg47,"Mycom, Inc. (Japan)",active,company,,"Mycom, Inc.;Mycom, Inc. (Japan);マイコム株式会社*ja",,https://mycom.com,,mycom.com,,,,,,,,,,Minami,Japan,7412194,NID201200595632763
,https://ror.org/04vjyfb95,"Macoho Co., Ltd. (Japan)",active,company,Macoho,"Macoho Co., Ltd.;Macoho Co., Ltd. (Japan);マコー株式会社*ja",,https://www.macoho.com,,macoho.com,,,,,,,,,,Suzuka,Japan,1851348,NID201200733301175
,https://ror.org/009prbb27,Maspro Denkoh Corp. (Japan),active,company,Maspro Denkoh,Maspro Denkoh Corp.;Maspro Denkoh Corp. (Japan);マスプロ電工株式会社*ja,,https://www.maspro.net,,maspro.net,,,,,,,,,,Nisshin,Japan,6822209,NID201200336527343
,https://ror.org/05ajfad13,Machida Corporation (Japan),active,company,Machida,Machida Corporation;Machida Corporation (Japan);マチダコーポレーション株式会社*ja,,https://global.machidashoten.com,,global.machidashoten.com,,,,,,,,,,Maebashi,Japan,1857843,NID201200061717473
,https://ror.org/050v6z451,"MUSH-TEC Co., Ltd. (Japan)",active,company,MUSH-TEC,"MUSH-TEC Co., Ltd.;MUSH-TEC Co., Ltd. (Japan);マッシュ・テック株式会社*ja",,https://mushtech.net,,mushtech.net,,,,,,,,,,Takasaki,Japan,1851002,NID201200485852158
,https://ror.org/03rsk0t12,Manac Incorporated (Japan),active,company,,Manac Incorporated;Manac Incorporated (Japan);マナック株式会社*ja,,https://www.manac-inc.co.jp,,manac-inc.co.jp,,,,,,,,,,Kiyosu,Japan,1859210,NID201200240456641
,https://ror.org/042xvzy32,"Mamiya-OP Co., Ltd. (Japan)",active,company,Mamiya-OP,"Mamiya-OP Co., Ltd.;Mamiya-OP Co., Ltd. (Japan);マミヤ・オーピー株式会社*ja",,https://www.mamiya-op.co.jp,,mamiya-op.co.jp,,,,,,,,,,Hannō,Japan,1863183,NID201200928156292
,https://ror.org/01sgrz056,"Marin FOOD Co., Ltd. (Japan)",active,company,Marin FOOD,"Marin FOOD Co., Ltd.;Marin FOOD Co., Ltd. (Japan);マリンフード株式会社*ja",,https://marinfood.com,,marinfood.com,,,,,,,,,,Toyonaka,Japan,7391701,NID201200625408375
,https://ror.org/05sj6xc59,"Marusan-AI Co., Ltd. (Japan)",active,company,Marusan-AI Co.,"Marusan-AI Co., Ltd.;Marusan-AI Co., Ltd. (Japan);マルサンアイ株式会社*ja",,https://www.marusanai.co.jp,,marusanai.co.jp,,,,,,,,,,Okazaki,Japan,1854376,NID201200237881560
,https://ror.org/00dpz4884,"Minoru Industrial Co., Ltd. (Japan)",active,company,Minoru Industrial,"Minoru Industrial Co., Ltd.;Minoru Industrial Co., Ltd. (Japan);みのる産業株式会社*ja",,https://www.minoru-japan.co.jp,,minoru-japan.co.jp,,,,,,,,,,Bunkyō-ku,Japan,7475133,NID201200816887952
,https://ror.org/03avnww70,"Miyoshi OIL FAT Co., Ltd. (Japan)",active,company,Miyoshi OIL FAT,"Miyoshi OIL FAT Co., Ltd.;Miyoshi OIL FAT Co., Ltd. (Japan);ミヨシ油脂株式会社*ja",,https://www.miyoshi-yushi.co.jp,,miyoshi-yushi.co.jp,,,,,,,,,,Katsushika,Japan,8469284,NID201200691281692
,https://ror.org/02jy98g05,"Miraial Co., Ltd. (Japan)",active,company,Miraial,"Miraial Co., Ltd.;Miraial Co., Ltd. (Japan);ミライアル株式会社*ja",,https://www.miraial.co.jp,,miraial.co.jp,,,,,,,,,,Toshima,Japan,7475135,NID201200808957681
,https://ror.org/04h77t347,"Mirai Construction Co., Ltd. (Japan)",active,company,Mirai Construction,"Mirai Construction Co., Ltd.;Mirai Construction Co., Ltd. (Japan);みらい建設工業株式会社*ja",,,,,,,,,,,,,,Minato,Japan,13353696,NID201200089447215
,https://ror.org/03bzxdq39,"Milliman, Incorporated (Japan)",active,company,,"Milliman, Incorporated;Milliman, Incorporated (Japan);ミリマン・インク*ja",,https://jp.milliman.com,,jp.milliman.com,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200243861475
,https://ror.org/03mxf8258,Mintech Japan K.K. (Japan),active,company,Mintech Japan,Mintech Japan K.K.;Mintech Japan K.K. (Japan);ミンテックジャパン株式会社*ja,,https://mintechja.com,,mintechja.com,,,,,,,,,,Chuo City,Japan,13353695,NID201200874259184
,https://ror.org/016adt978,Meira Corporation (Japan),active,company,,Meira Corporation;Meira Corporation (Japan);メイラ株式会社*ja,,https://www.meira.co.jp,,meira.co.jp,,,,,,,,,,Nakamura,Japan,1855879,NID201200685096194
,https://ror.org/00055wn08,MEC Company Ltd. (Japan),active,company,MEC Company,MEC Company Ltd.;MEC Company Ltd. (Japan);メック株式会社*ja,,https://www.mec-co.com,,mec-co.com,,,,,,,,,,Adachi City,Japan,10987897,NID201200565061799
,https://ror.org/01qm1vn87,"Messenger Scape Co., Ltd. (Japan)",active,company,Messenger Scape,"Messenger Scape Co., Ltd.;Messenger Scape Co., Ltd. (Japan);メッセンジャー・スケープ株式会社*ja",,https://www.mscape.co.jp,,mscape.co.jp,,,,,,,,,,Hachiōji,Japan,1863440,NID201200772889731
,https://ror.org/05fgmrk68,"Mediastic, Inc. (Japan)",active,company,Mediastic,"Mediastic, Inc.;Mediastic, Inc. (Japan);メディアスティック株式会社*ja",,http://www.mediastyleinc.com,,mediastyleinc.com,,,,,,,,,,Shibuya City,Japan,11808021,NID201200517438110
,https://ror.org/01x5ebc81,Medixtec Japan Corporation (Japan),active,company,Medixtec Japan,Medixtec Japan Corporation;Medixtec Japan Corporation (Japan);メディエックステック株式会社*ja,,https://www.medixtec.co.jp,,medixtec.co.jp,,,,,,,,,,Matsudo,Japan,1857553,NID201200518654694
,https://ror.org/05ssr8p89,Mebiol Inc. (Japan),active,company,Mebiol,Mebiol Inc.;Mebiol Inc. (Japan);メビオール株式会社*ja,,https://www.mebiol.co.jp,,mebiol.co.jp,,,,,,,,,,Hiratsuka,Japan,1862462,NID201200565343501
,https://ror.org/02p73cw19,"Mebiopharm Co., Ltd. (Japan)",active,company,Mebiopharm,"Mebiopharm Co., Ltd.;Mebiopharm Co., Ltd. (Japan);メビオファーム株式会社*ja",,https://www.mebiopharm.com,,mebiopharm.com,,,,,,,,,,Minato,Japan,13353696,NID201200904824333
